,listing_url,last_scraped,host_since,zipcode,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities_cat,amenities_count,minimum_nights,maximum_nights,instant_bookable,availability_365,price,latitude,longitude,years_in_business,revenue,revenue_per_accommodates,0.25_price,0.5_price,0.75_price,outlier,0.25_acc,0.5_acc,0.75_acc,outlier_2,0.25_bathroom,0.5_bathroom,0.75_bathroom,outlier_3,bedrooms_cat,bathrooms_cat,years_in_business_cat,expected_annual_occupency,0.25_revenue,0.5_revenue,0.75_revenue,revenue_cat,0.25_revenue_acc,0.5_revenue_acc,0.75_revenue_acc,revenue_cat_acc,0.25_price_bedcat,0.5_price_bedcat,0.75_price_bedcat,price_cat
3414,https://www.airbnb.com/rooms/568208696392262270,2023-03-25,2015-09-19,92107.0,Entire home/apt,3,1.0,1.0,2.0,moderate,66,2,365,f,102,196.0,32.75041,-117.23789,8.0,51548.0,17182.666666666668,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 6-10, 9-10 month,7048.0,21060.0,36127.5,>75th,2894.583333333333,8824.5,15303.5,>75th,85.0,120.0,164.0,>75th
3415,https://www.airbnb.com/rooms/622998444331300554,2023-03-25,2022-03-28,92134.0,Entire home/apt,3,1.0,1.0,2.0,basic,31,2,30,f,75,196.0,32.71831,-117.15317,1.0,56840.0,18946.666666666668,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 1-5, 10-11 month,7048.0,21060.0,36127.5,>75th,2894.583333333333,8824.5,15303.5,>75th,85.0,120.0,164.0,>75th
3416,https://www.airbnb.com/rooms/665361496755781326,2023-03-25,2022-07-06,92109.0,Entire home/apt,3,1.0,1.0,1.0,moderate,56,2,365,t,252,196.0,32.8002884,-117.2548665,1.0,22148.0,7382.666666666667,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 1-5, 3-4 month,7048.0,21060.0,36127.5,50th-75th,2894.583333333333,8824.5,15303.5,25th-50th,85.0,120.0,164.0,>75th
3417,https://www.airbnb.com/rooms/9526773,2023-03-25,2013-10-25,92101.0,Entire home/apt,3,1.0,1.0,2.0,basic,18,30,1112,f,312,195.0,32.72949,-117.15922,9.0,10335.0,3445.0,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 6-10, 1-2 month,7048.0,21060.0,36127.5,25th-50th,2894.583333333333,8824.5,15303.5,25th-50th,85.0,120.0,164.0,>75th
3418,https://www.airbnb.com/rooms/605059971811018461,2023-03-25,2017-01-16,92102.0,Entire home/apt,3,1.0,1.0,1.0,basic,35,3,21,f,307,195.0,32.72037,-117.12677,6.0,11310.0,3770.0,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 6-10, 1-2 month,7048.0,21060.0,36127.5,25th-50th,2894.583333333333,8824.5,15303.5,25th-50th,85.0,120.0,164.0,>75th
3419,https://www.airbnb.com/rooms/652839702409371171,2023-03-25,2012-02-06,92122.0,Entire home/apt,3,1.0,1.0,1.0,moderate,58,3,1125,f,313,195.0,32.84138,-117.22202,11.0,10140.0,3380.0,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1,>10, 1-2 month,7048.0,21060.0,36127.5,25th-50th,2894.583333333333,8824.5,15303.5,25th-50th,85.0,120.0,164.0,>75th
3420,https://www.airbnb.com/rooms/791997748079131387,2023-03-25,2022-12-28,92107.0,Entire home/apt,3,1.0,1.0,1.0,moderate,46,1,14,f,163,195.0,32.752577,-117.2456005,0.0,39390.0,13130.0,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 0, 6-7 month,7048.0,21060.0,36127.5,>75th,2894.583333333333,8824.5,15303.5,50th-75th,85.0,120.0,164.0,>75th
3421,https://www.airbnb.com/rooms/578945572421201457,2023-03-25,2013-08-23,92109.0,Entire home/apt,3,1.0,1.0,2.0,basic,30,7,28,t,256,194.0,32.78699,-117.25357,10.0,21146.0,7048.666666666667,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 6-10, 3-4 month,7048.0,21060.0,36127.5,50th-75th,2894.583333333333,8824.5,15303.5,25th-50th,85.0,120.0,164.0,>75th
3422,https://www.airbnb.com/rooms/600198852216186862,2023-03-25,2022-04-07,92101.0,Entire home/apt,3,1.0,1.0,1.0,basic,24,3,365,t,117,193.0,32.71340942,-117.1585999,1.0,47864.0,15954.666666666666,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 1-5, 9-10 month,7048.0,21060.0,36127.5,>75th,2894.583333333333,8824.5,15303.5,>75th,85.0,120.0,164.0,>75th
3423,https://www.airbnb.com/rooms/18840972,2023-03-25,2017-03-24,92037.0,Entire home/apt,3,1.0,1.0,2.0,basic,33,2,28,f,46,192.0,32.84015,-117.27228,6.0,61248.0,20416.0,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 6-10, 11-12 month,7048.0,21060.0,36127.5,>75th,2894.583333333333,8824.5,15303.5,>75th,85.0,120.0,164.0,>75th
3424,https://www.airbnb.com/rooms/9528553,2023-03-25,2013-10-25,92109.0,Entire home/apt,3,1.0,1.0,2.0,basic,33,30,1112,f,336,190.0,32.80117,-117.23109,9.0,5510.0,1836.6666666666667,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 6-10, 10 days- 1 month,7048.0,21060.0,36127.5,<25th,2894.583333333333,8824.5,15303.5,<25th,85.0,120.0,164.0,>75th
3425,https://www.airbnb.com/rooms/16001751,2023-03-25,2015-08-26,92106.0,Entire home/apt,3,1.0,1.0,1.0,moderate,41,2,21,f,212,190.0,32.72101,-117.23478,8.0,29070.0,9690.0,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 6-10, 5-6 month,7048.0,21060.0,36127.5,50th-75th,2894.583333333333,8824.5,15303.5,50th-75th,85.0,120.0,164.0,>75th
3426,https://www.airbnb.com/rooms/24432604,2023-03-25,2013-10-25,92109.0,Entire home/apt,3,1.0,1.0,1.0,basic,15,30,1125,f,274,190.0,32.80116,-117.23111,9.0,17290.0,5763.333333333333,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 6-10, 3-4 month,7048.0,21060.0,36127.5,25th-50th,2894.583333333333,8824.5,15303.5,25th-50th,85.0,120.0,164.0,>75th
3427,https://www.airbnb.com/rooms/5480096,2023-03-25,2014-01-15,92109.0,Entire home/apt,3,1.0,1.0,2.0,basic,38,2,1125,t,79,189.0,32.7866,-117.25224,9.0,54054.0,18018.0,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 6-10, 10-11 month,7048.0,21060.0,36127.5,>75th,2894.583333333333,8824.5,15303.5,>75th,85.0,120.0,164.0,>75th
3428,https://www.airbnb.com/rooms/9511902,2023-03-25,2013-10-25,92109.0,Entire home/apt,3,1.0,1.0,1.0,basic,20,30,112,f,268,189.0,32.80117,-117.23109,9.0,18333.0,6111.0,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 6-10, 3-4 month,7048.0,21060.0,36127.5,25th-50th,2894.583333333333,8824.5,15303.5,25th-50th,85.0,120.0,164.0,>75th
3429,https://www.airbnb.com/rooms/18543194,2023-03-25,2017-05-03,92106.0,Entire home/apt,3,1.0,1.0,2.0,basic,17,3,1125,t,0,189.0,32.72171,-117.23252,6.0,68985.0,22995.0,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 6-10,completely booked,7048.0,21060.0,36127.5,>75th,2894.583333333333,8824.5,15303.5,>75th,85.0,120.0,164.0,>75th
3430,https://www.airbnb.com/rooms/663137883960630692,2023-03-25,2022-06-14,92117.0,Entire home/apt,3,1.0,1.0,2.0,moderate,61,31,364,f,82,189.0,32.84135,-117.17604,1.0,53487.0,17829.0,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 1-5, 10-11 month,7048.0,21060.0,36127.5,>75th,2894.583333333333,8824.5,15303.5,>75th,85.0,120.0,164.0,>75th
3431,https://www.airbnb.com/rooms/579884005148981517,2023-03-25,2013-02-02,92104.0,Entire home/apt,3,1.0,1.0,1.0,basic,18,3,365,t,0,186.0,32.74822,-117.12721,10.0,67890.0,22630.0,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 6-10,completely booked,7048.0,21060.0,36127.5,>75th,2894.583333333333,8824.5,15303.5,>75th,85.0,120.0,164.0,>75th
3432,https://www.airbnb.com/rooms/652938708058909632,2023-03-25,2020-05-16,92101.0,Entire home/apt,3,1.0,1.0,1.0,moderate,44,2,30,f,71,185.0,32.70570656,-117.1540794,3.0,54390.0,18130.0,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 1-5, 10-11 month,7048.0,21060.0,36127.5,>75th,2894.583333333333,8824.5,15303.5,>75th,85.0,120.0,164.0,>75th
3433,https://www.airbnb.com/rooms/710985838652122365,2023-03-25,2014-11-22,92122.0,Entire home/apt,3,1.0,1.0,2.0,basic,33,30,450,t,160,185.0,32.8703608,-117.2044294,8.0,37925.0,12641.666666666666,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 6-10, 6-7 month,7048.0,21060.0,36127.5,>75th,2894.583333333333,8824.5,15303.5,50th-75th,85.0,120.0,164.0,>75th
3434,https://www.airbnb.com/rooms/826458224137646922,2023-03-25,2016-01-08,92113.0,Entire home/apt,3,1.0,1.0,1.0,moderate,54,1,90,f,9,185.0,32.70413733,-117.1431233,7.0,65860.0,21953.333333333332,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 6-10,completely booked,7048.0,21060.0,36127.5,>75th,2894.583333333333,8824.5,15303.5,>75th,85.0,120.0,164.0,>75th
3435,https://www.airbnb.com/rooms/23966406,2023-03-25,2018-01-12,92101.0,Entire home/apt,3,1.0,1.0,1.0,moderate,40,1,30,f,210,183.0,32.71146,-117.15848,5.0,28365.0,9455.0,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 1-5, 5-6 month,7048.0,21060.0,36127.5,50th-75th,2894.583333333333,8824.5,15303.5,50th-75th,85.0,120.0,164.0,>75th
3436,https://www.airbnb.com/rooms/48553239,2023-03-25,2015-08-15,92109.0,Entire home/apt,3,1.0,1.0,2.0,basic,33,30,31,f,45,183.0,32.7828,-117.25344,8.0,58560.0,19520.0,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 6-10, 11-12 month,7048.0,21060.0,36127.5,>75th,2894.583333333333,8824.5,15303.5,>75th,85.0,120.0,164.0,>75th
3437,https://www.airbnb.com/rooms/751602282484534721,2023-03-25,2016-01-08,92134.0,Entire home/apt,3,1.0,1.0,1.0,moderate,54,1,160,t,9,183.0,32.70348,-117.14316,7.0,65148.0,21716.0,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 6-10,completely booked,7048.0,21060.0,36127.5,>75th,2894.583333333333,8824.5,15303.5,>75th,85.0,120.0,164.0,>75th
3438,https://www.airbnb.com/rooms/821392011719417757,2023-03-25,2019-12-20,92101.0,Entire home/apt,3,1.0,1.0,1.0,moderate,42,1,365,t,344,182.0,32.716984,-117.160704,3.0,3822.0,1274.0,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 1-5, 10 days- 1 month,7048.0,21060.0,36127.5,<25th,2894.583333333333,8824.5,15303.5,<25th,85.0,120.0,164.0,>75th
3439,https://www.airbnb.com/rooms/847885810240590484,2023-03-25,2023-01-16,92109.0,Entire home/apt,3,1.0,1.0,1.0,moderate,63,1,365,t,359,181.0,32.8036983,-117.2579104,0.0,1086.0,362.0,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 0, 0-10,7048.0,21060.0,36127.5,<25th,2894.583333333333,8824.5,15303.5,<25th,85.0,120.0,164.0,>75th
3440,https://www.airbnb.com/rooms/18328781,2023-03-25,2016-04-25,92017.0,Entire home/apt,3,1.0,1.0,1.0,basic,38,3,25,f,93,180.0,32.75403,-117.25067,7.0,48960.0,16320.0,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 6-10, 10-11 month,7048.0,21060.0,36127.5,>75th,2894.583333333333,8824.5,15303.5,>75th,85.0,120.0,164.0,>75th
3441,https://www.airbnb.com/rooms/50214083,2023-03-25,2014-08-19,92116.0,Entire home/apt,3,1.0,1.0,2.0,basic,12,31,365,t,282,180.0,32.7595,-117.12153,9.0,14940.0,4980.0,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 6-10, 2-3 month,7048.0,21060.0,36127.5,25th-50th,2894.583333333333,8824.5,15303.5,25th-50th,85.0,120.0,164.0,>75th
3442,https://www.airbnb.com/rooms/655933896103537509,2023-03-25,2014-08-19,92104.0,Entire home/apt,3,1.0,1.0,1.0,basic,11,31,365,f,359,180.0,32.74834,-117.13848,9.0,1080.0,360.0,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 6-10, 0-10,7048.0,21060.0,36127.5,<25th,2894.583333333333,8824.5,15303.5,<25th,85.0,120.0,164.0,>75th
3443,https://www.airbnb.com/rooms/676362806350220827,2023-03-25,2022-07-21,92109.0,Entire home/apt,3,1.0,1.0,2.0,moderate,44,8,30,t,355,180.0,32.7926,-117.25504,1.0,1800.0,600.0,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 1-5, 10 days- 1 month,7048.0,21060.0,36127.5,<25th,2894.583333333333,8824.5,15303.5,<25th,85.0,120.0,164.0,>75th
3444,https://www.airbnb.com/rooms/786855108485015607,2023-03-25,2016-05-25,92109.0,Entire home/apt,3,1.0,1.0,1.0,moderate,50,2,365,t,344,180.0,32.7890605,-117.234932,7.0,3780.0,1260.0,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 6-10, 10 days- 1 month,7048.0,21060.0,36127.5,<25th,2894.583333333333,8824.5,15303.5,<25th,85.0,120.0,164.0,>75th
3445,https://www.airbnb.com/rooms/31068319,2023-03-25,2017-10-17,92109.0,Entire home/apt,3,1.0,1.0,2.0,moderate,54,1,31,f,255,179.0,32.78693008,-117.2530212,5.0,19690.0,6563.333333333333,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 1-5, 3-4 month,7048.0,21060.0,36127.5,25th-50th,2894.583333333333,8824.5,15303.5,25th-50th,85.0,120.0,164.0,>75th
3446,https://www.airbnb.com/rooms/22693340,2023-03-25,2018-01-12,92101.0,Entire home/apt,3,1.0,1.0,1.0,basic,38,1,30,f,210,178.0,32.71322,-117.15912,5.0,27590.0,9196.666666666666,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 1-5, 5-6 month,7048.0,21060.0,36127.5,50th-75th,2894.583333333333,8824.5,15303.5,50th-75th,85.0,120.0,164.0,>75th
3447,https://www.airbnb.com/rooms/33412999,2023-03-25,2014-04-03,92105.0,Entire home/apt,3,1.0,1.0,2.0,moderate,60,5,1125,f,48,178.0,32.74908,-117.11505,9.0,56426.0,18808.666666666668,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 6-10, 11-12 month,7048.0,21060.0,36127.5,>75th,2894.583333333333,8824.5,15303.5,>75th,85.0,120.0,164.0,>75th
3448,https://www.airbnb.com/rooms/603047715183610048,2023-03-25,2016-08-07,92037.0,Entire home/apt,3,1.0,1.0,1.0,moderate,60,3,1125,f,93,178.0,32.86103,-117.23475,7.0,48416.0,16138.666666666666,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 6-10, 10-11 month,7048.0,21060.0,36127.5,>75th,2894.583333333333,8824.5,15303.5,>75th,85.0,120.0,164.0,>75th
3449,https://www.airbnb.com/rooms/14111103,2023-03-25,2013-09-20,92109.0,Entire home/apt,3,1.0,1.0,2.0,moderate,47,4,1125,f,81,177.0,32.7891,-117.25295,10.0,50268.0,16756.0,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 6-10, 10-11 month,7048.0,21060.0,36127.5,>75th,2894.583333333333,8824.5,15303.5,>75th,85.0,120.0,164.0,>75th
3450,https://www.airbnb.com/rooms/689864257892820028,2023-03-25,2020-01-09,92037.0,Entire home/apt,3,1.0,1.0,2.0,basic,22,1,365,t,295,177.0,32.8488295,-117.2715383,3.0,12390.0,4130.0,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 1-5, 2-3 month,7048.0,21060.0,36127.5,25th-50th,2894.583333333333,8824.5,15303.5,25th-50th,85.0,120.0,164.0,>75th
3451,https://www.airbnb.com/rooms/5340296,2023-03-25,2015-02-03,92109.0,Entire home/apt,3,1.0,1.0,1.0,moderate,44,2,1125,f,322,175.0,32.81117,-117.2285,8.0,7525.0,2508.3333333333335,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 6-10, 1-2 month,7048.0,21060.0,36127.5,25th-50th,2894.583333333333,8824.5,15303.5,<25th,85.0,120.0,164.0,>75th
3452,https://www.airbnb.com/rooms/13687449,2023-03-25,2013-04-02,92037.0,Entire home/apt,3,1.0,1.0,2.0,basic,35,5,1125,t,140,175.0,32.82640457,-117.2741547,10.0,39375.0,13125.0,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 6-10, 7-8 month,7048.0,21060.0,36127.5,>75th,2894.583333333333,8824.5,15303.5,50th-75th,85.0,120.0,164.0,>75th
3453,https://www.airbnb.com/rooms/36753157,2023-03-25,2019-07-03,92109.0,Entire home/apt,3,1.0,1.0,1.0,basic,23,3,8,f,69,175.0,32.77843,-117.25282,4.0,51800.0,17266.666666666668,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 1-5, 10-11 month,7048.0,21060.0,36127.5,>75th,2894.583333333333,8824.5,15303.5,>75th,85.0,120.0,164.0,>75th
3454,https://www.airbnb.com/rooms/42172752,2023-03-25,2013-05-22,92102.0,Entire home/apt,3,1.0,1.0,2.0,basic,18,365,365,f,365,175.0,32.71823,-117.13766,10.0,0.0,0.0,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 6-10,completely booked,7048.0,21060.0,36127.5,<25th,2894.583333333333,8824.5,15303.5,<25th,85.0,120.0,164.0,>75th
3455,https://www.airbnb.com/rooms/46276193,2023-03-25,2018-03-29,92113.0,Entire home/apt,3,1.0,1.0,3.0,basic,39,1,14,f,337,175.0,32.70286,-117.12223,5.0,4900.0,1633.3333333333333,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 1-5, 10 days- 1 month,7048.0,21060.0,36127.5,<25th,2894.583333333333,8824.5,15303.5,<25th,85.0,120.0,164.0,>75th
3456,https://www.airbnb.com/rooms/547008131651429499,2023-03-25,2016-01-31,92101.0,Entire home/apt,3,1.0,1.0,1.0,moderate,56,30,365,f,30,175.0,32.73186,-117.15988,7.0,58625.0,19541.666666666668,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 6-10,completely booked,7048.0,21060.0,36127.5,>75th,2894.583333333333,8824.5,15303.5,>75th,85.0,120.0,164.0,>75th
3457,https://www.airbnb.com/rooms/563361099180570476,2023-03-25,2016-02-21,92103.0,Entire home/apt,3,1.0,1.0,1.0,moderate,62,28,1125,f,297,175.0,32.7374661,-117.1607283,7.0,11900.0,3966.6666666666665,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 6-10, 2-3 month,7048.0,21060.0,36127.5,25th-50th,2894.583333333333,8824.5,15303.5,25th-50th,85.0,120.0,164.0,>75th
3458,https://www.airbnb.com/rooms/615979560340785448,2023-03-25,2014-04-06,92129.0,Entire home/apt,3,1.0,1.0,2.0,basic,34,2,365,t,77,175.0,32.95141,-117.14727,9.0,50400.0,16800.0,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 6-10, 10-11 month,7048.0,21060.0,36127.5,>75th,2894.583333333333,8824.5,15303.5,>75th,85.0,120.0,164.0,>75th
3459,https://www.airbnb.com/rooms/674144234310920273,2023-03-25,2022-01-07,92130.0,Entire home/apt,3,1.0,1.0,2.0,basic,29,2,365,f,346,175.0,32.9510184,-117.229173,1.0,3325.0,1108.3333333333333,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 1-5, 10 days- 1 month,7048.0,21060.0,36127.5,<25th,2894.583333333333,8824.5,15303.5,<25th,85.0,120.0,164.0,>75th
3460,https://www.airbnb.com/rooms/4341122,2023-03-25,2013-08-23,92104.0,Entire home/apt,3,1.0,1.0,2.0,basic,34,7,180,f,261,174.0,32.72756,-117.13074,10.0,18096.0,6032.0,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 6-10, 3-4 month,7048.0,21060.0,36127.5,25th-50th,2894.583333333333,8824.5,15303.5,25th-50th,85.0,120.0,164.0,>75th
3461,https://www.airbnb.com/rooms/28188102,2023-03-25,2018-04-09,92037.0,Entire home/apt,3,1.0,1.0,1.0,moderate,55,2,1125,t,231,174.0,32.87303,-117.24614,5.0,23316.0,7772.0,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 1-5, 4-5 month,7048.0,21060.0,36127.5,50th-75th,2894.583333333333,8824.5,15303.5,25th-50th,85.0,120.0,164.0,>75th
3462,https://www.airbnb.com/rooms/34574628,2023-03-25,2014-10-01,92109.0,Entire home/apt,3,1.0,1.0,2.0,basic,19,2,1125,t,0,174.0,32.77684,-117.25268,8.0,63510.0,21170.0,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 6-10,completely booked,7048.0,21060.0,36127.5,>75th,2894.583333333333,8824.5,15303.5,>75th,85.0,120.0,164.0,>75th
3463,https://www.airbnb.com/rooms/665940274796877560,2023-03-25,2022-05-31,92103.0,Private room,3,1.0,1.0,2.0,basic,22,1,28,t,58,174.0,32.74717,-117.17131,1.0,53418.0,17806.0,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 1-5, 11-12 month,7048.0,21060.0,36127.5,>75th,2894.583333333333,8824.5,15303.5,>75th,85.0,120.0,164.0,>75th
3464,https://www.airbnb.com/rooms/798630005277288165,2023-03-25,2021-12-08,92109.0,Entire home/apt,3,1.0,1.0,1.0,basic,10,31,365,f,364,174.0,32.7979,-117.24365,1.0,174.0,58.0,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 1-5, 0-10,7048.0,21060.0,36127.5,<25th,2894.583333333333,8824.5,15303.5,<25th,85.0,120.0,164.0,>75th
3465,https://www.airbnb.com/rooms/12713160,2023-03-25,2014-06-20,92107.0,Entire home/apt,3,1.0,1.0,1.0,moderate,69,2,29,f,188,172.0,32.74953,-117.24456,9.0,30444.0,10148.0,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 6-10, 5-6 month,7048.0,21060.0,36127.5,50th-75th,2894.583333333333,8824.5,15303.5,50th-75th,85.0,120.0,164.0,>75th
3466,https://www.airbnb.com/rooms/554925307229533772,2023-03-25,2022-01-21,92109.0,Entire home/apt,3,1.0,1.0,1.0,moderate,62,1,90,t,87,172.0,32.77374,-117.25156,1.0,47816.0,15938.666666666666,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 1-5, 10-11 month,7048.0,21060.0,36127.5,>75th,2894.583333333333,8824.5,15303.5,>75th,85.0,120.0,164.0,>75th
3467,https://www.airbnb.com/rooms/19017420,2023-03-25,2017-05-18,92102.0,Entire home/apt,3,1.0,1.0,1.0,basic,38,31,1125,f,364,171.0,32.71917,-117.13725,6.0,171.0,57.0,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 6-10, 0-10,7048.0,21060.0,36127.5,<25th,2894.583333333333,8824.5,15303.5,<25th,85.0,120.0,164.0,>75th
3468,https://www.airbnb.com/rooms/52538576,2023-03-25,2011-12-14,92116.0,Entire home/apt,3,1.0,1.0,1.0,basic,27,1,1125,f,260,171.0,32.764874,-117.117767,11.0,17955.0,5985.0,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1,>10, 3-4 month,7048.0,21060.0,36127.5,25th-50th,2894.583333333333,8824.5,15303.5,25th-50th,85.0,120.0,164.0,>75th
3469,https://www.airbnb.com/rooms/771389418665625434,2023-03-25,2013-07-30,92116.0,Entire home/apt,3,1.0,1.0,2.0,moderate,66,2,21,f,342,171.0,32.77127,-117.11594,10.0,3933.0,1311.0,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 6-10, 10 days- 1 month,7048.0,21060.0,36127.5,<25th,2894.583333333333,8824.5,15303.5,<25th,85.0,120.0,164.0,>75th
3470,https://www.airbnb.com/rooms/2575335,2023-03-25,2014-01-08,92037.0,Private room,3,1.0,1.0,1.0,moderate,67,3,1125,f,238,170.0,32.83004,-117.26658,9.0,21590.0,7196.666666666667,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 6-10, 4-5 month,7048.0,21060.0,36127.5,50th-75th,2894.583333333333,8824.5,15303.5,25th-50th,85.0,120.0,164.0,>75th
3471,https://www.airbnb.com/rooms/4493583,2023-03-25,2014-09-24,92109.0,Entire home/apt,3,1.0,1.0,2.0,moderate,57,3,1125,f,78,170.0,32.763,-117.25142,8.0,48790.0,16263.333333333334,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 6-10, 10-11 month,7048.0,21060.0,36127.5,>75th,2894.583333333333,8824.5,15303.5,>75th,85.0,120.0,164.0,>75th
3472,https://www.airbnb.com/rooms/46134619,2023-03-25,2016-03-12,92037.0,Entire home/apt,3,1.0,1.0,2.0,basic,13,2,30,f,365,170.0,32.80626,-117.26219,7.0,0.0,0.0,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 6-10,completely booked,7048.0,21060.0,36127.5,<25th,2894.583333333333,8824.5,15303.5,<25th,85.0,120.0,164.0,>75th
3473,https://www.airbnb.com/rooms/50402500,2023-03-25,2020-05-15,92037.0,Entire home/apt,3,1.0,1.0,1.0,moderate,51,3,29,t,75,170.0,32.82803,-117.27591,3.0,49300.0,16433.333333333332,87.0,125.0,176.0,0,1.0,1.0,1.0,0,100.0,139.0,198.0,0,1.0,1, 1-5, 10-11 month,7048.0,21060.0,36127.5,>75th,2894.583333333333,8824.5,15303.5,>75th,85.0,120.0,164.0,>75th
